step,attempt_step,epoch,loss,lr,grad_norm,optimizer_step_skipped
219.0,219.0,0.0,0.5691349506378174,2.1899999999999998e-06,3.157383680343628,0.0
220.0,220.0,0.0,0.5692484378814697,2.2e-06,3.224480628967285,0.0
221.0,221.0,0.0,0.5738191604614258,2.21e-06,3.1400034427642822,0.0
222.0,222.0,0.0,0.545897364616394,2.22e-06,3.2571990489959717,0.0
223.0,223.0,0.0,0.5520660281181335,2.2300000000000002e-06,3.203763008117676,0.0
224.0,224.0,0.0,0.5478076934814453,2.24e-06,3.115170955657959,0.0
225.0,225.0,0.0,0.5332176685333252,2.25e-06,3.160027503967285,0.0
226.0,226.0,0.0,0.529462456703186,2.2600000000000004e-06,3.186593770980835,0.0
227.0,227.0,0.0,0.540541410446167,2.2700000000000003e-06,3.0845770835876465,0.0
228.0,228.0,0.0,0.514557421207428,2.28e-06,3.101071834564209,0.0
229.0,229.0,0.0,0.524458646774292,2.29e-06,3.0328028202056885,0.0
230.0,230.0,0.0,0.528303325176239,2.3e-06,2.9766721725463867,0.0
231.0,231.0,0.0,0.4925800561904907,2.3100000000000003e-06,3.040099859237671,0.0
232.0,232.0,0.0,0.49412915110588074,2.3200000000000002e-06,3.052466630935669,0.0
233.0,233.0,0.0,0.5021409392356873,2.33e-06,2.959285020828247,0.0
234.0,234.0,0.0,0.5159121751785278,2.34e-06,2.8853724002838135,0.0
235.0,235.0,0.0,0.49471718072891235,2.35e-06,2.9022910594940186,0.0
236.0,236.0,0.0,0.48658549785614014,2.36e-06,2.8752126693725586,0.0
237.0,237.0,0.0,0.49128827452659607,2.37e-06,2.875260591506958,0.0
238.0,238.0,0.0,0.49405181407928467,2.38e-06,2.7620108127593994,0.0
239.0,239.0,0.0,0.49153339862823486,2.39e-06,2.7840185165405273,0.0
240.0,240.0,0.0,0.46264055371284485,2.4e-06,2.906320333480835,0.0
241.0,241.0,0.0,0.4789755642414093,2.41e-06,2.8421618938446045,0.0
242.0,242.0,0.0,0.470436155796051,2.42e-06,2.792219400405884,0.0
243.0,243.0,0.0,0.4524451494216919,2.43e-06,2.806978464126587,0.0
244.0,244.0,0.0,0.46088454127311707,2.4400000000000004e-06,2.7988836765289307,0.0
245.0,245.0,0.0,0.456342875957489,2.4500000000000003e-06,2.7120771408081055,0.0
246.0,246.0,0.0,0.43755924701690674,2.46e-06,2.796586751937866,0.0
247.0,247.0,0.0,0.44236791133880615,2.47e-06,2.6605215072631836,0.0
248.0,248.0,0.0,0.4577155113220215,2.4800000000000004e-06,2.555586338043213,0.0
249.0,249.0,0.0,0.4559953212738037,2.4900000000000003e-06,2.528964042663574,0.0
250.0,250.0,0.0,0.43850696086883545,2.5e-06,2.6460742950439453,0.0
251.0,251.0,0.0,0.44131261110305786,2.51e-06,2.6071536540985107,0.0
252.0,252.0,0.0,0.41516512632369995,2.52e-06,2.620558738708496,0.0
253.0,253.0,0.0,0.42612552642822266,2.53e-06,2.528804302215576,0.0
254.0,254.0,0.0,0.42272496223449707,2.5400000000000002e-06,2.552576780319214,0.0
255.0,255.0,0.0,0.42485129833221436,2.55e-06,2.4685373306274414,0.0
256.0,256.0,0.0,0.4223189949989319,2.56e-06,2.4712862968444824,0.0
257.0,257.0,0.0,0.4150344729423523,2.57e-06,2.4390339851379395,0.0
258.0,258.0,0.0,0.40305954217910767,2.58e-06,2.473633289337158,0.0
259.0,259.0,0.0,0.404159277677536,2.59e-06,2.4399056434631348,0.0
260.0,260.0,0.0,0.41366609930992126,2.6e-06,2.4474270343780518,0.0
261.0,261.0,0.0,0.395832896232605,2.61e-06,2.3955588340759277,0.0
262.0,262.0,0.0,0.3916587233543396,2.62e-06,2.3225865364074707,0.0
263.0,263.0,0.0,0.3962849974632263,2.6300000000000002e-06,2.3852438926696777,0.0
264.0,264.0,0.0,0.37308478355407715,2.64e-06,2.384235143661499,0.0
265.0,265.0,0.0,0.38948461413383484,2.6500000000000005e-06,2.316711664199829,0.0
266.0,266.0,0.0,0.3778979480266571,2.6600000000000004e-06,2.2556660175323486,0.0
267.0,267.0,0.0,0.37516582012176514,2.6700000000000003e-06,2.17744517326355,0.0
268.0,268.0,0.0,0.38077813386917114,2.68e-06,2.2637534141540527,0.0
269.0,269.0,0.0,0.37856733798980713,2.69e-06,2.1989917755126953,0.0
270.0,270.0,0.0,0.36110901832580566,2.7e-06,2.2556896209716797,0.0
271.0,271.0,0.0,0.3690500259399414,2.7100000000000003e-06,2.172555923461914,0.0
272.0,272.0,0.0,0.35101521015167236,2.7200000000000002e-06,2.178844928741455,0.0
273.0,273.0,0.0,0.3792860209941864,2.73e-06,2.087029457092285,0.0
274.0,274.0,0.0,0.35192200541496277,2.74e-06,2.1226093769073486,0.0
275.0,275.0,0.0,0.36060774326324463,2.75e-06,2.100303888320923,0.0
276.0,276.0,0.0,0.3527882695198059,2.7600000000000003e-06,2.0831403732299805,0.0
277.0,277.0,0.0,0.34850457310676575,2.77e-06,1.9394654035568237,0.0
278.0,278.0,0.0,0.3374409079551697,2.78e-06,1.9784228801727295,0.0
279.0,279.0,0.0,0.3409762978553772,2.79e-06,1.9469181299209595,0.0
280.0,280.0,0.0,0.33853238821029663,2.8e-06,2.027390956878662,0.0
281.0,281.0,0.0,0.34587275981903076,2.81e-06,1.8851337432861328,0.0
282.0,282.0,0.0,0.34412461519241333,2.82e-06,1.897059679031372,0.0
283.0,283.0,0.0,0.31067395210266113,2.8300000000000004e-06,1.8807755708694458,0.0
284.0,284.0,0.0,0.3219500184059143,2.8400000000000003e-06,1.9239537715911865,0.0
285.0,285.0,0.0,0.3309224545955658,2.8500000000000002e-06,1.6895605325698853,0.0
286.0,286.0,0.0,0.32060134410858154,2.86e-06,2.007070302963257,0.0
287.0,287.0,0.0,0.3052143454551697,2.87e-06,1.7633230686187744,0.0
288.0,288.0,0.0,0.31465256214141846,2.8800000000000004e-06,1.7397266626358032,0.0
289.0,289.0,0.0,0.30311307311058044,2.8900000000000003e-06,1.6985715627670288,0.0
290.0,290.0,0.0,0.31078198552131653,2.9e-06,1.8331859111785889,0.0
291.0,291.0,0.0,0.33625632524490356,2.91e-06,1.798405408859253,0.0
292.0,292.0,0.0,0.3213157653808594,2.92e-06,1.6749147176742554,0.0
293.0,293.0,0.0,0.2915864586830139,2.9300000000000003e-06,1.6826229095458984,0.0
294.0,294.0,0.0,0.2993585169315338,2.9400000000000002e-06,1.548844814300537,0.0
295.0,295.0,0.0,0.27883899211883545,2.95e-06,1.6895301342010498,0.0
296.0,296.0,0.0,0.27692437171936035,2.96e-06,1.693061351776123,0.0
297.0,297.0,0.0,0.28596198558807373,2.97e-06,1.5573540925979614,0.0
298.0,298.0,0.0,0.2728135883808136,2.98e-06,1.5806225538253784,0.0
299.0,299.0,0.0,0.2844521999359131,2.99e-06,1.4756909608840942,0.0
300.0,300.0,0.0,0.2630317509174347,3e-06,1.7266911268234253,0.0
301.0,301.0,0.0,0.27064773440361023,3.01e-06,1.626731276512146,0.0
302.0,302.0,0.0,0.28427278995513916,3.0200000000000003e-06,1.4818681478500366,0.0
303.0,303.0,0.0,0.2659134864807129,3.0300000000000002e-06,1.4908103942871094,0.0
304.0,304.0,0.0,0.2744634449481964,3.04e-06,1.5167739391326904,0.0
305.0,305.0,0.0,0.27292922139167786,3.0500000000000004e-06,1.4927699565887451,0.0
306.0,306.0,0.0,0.24985243380069733,3.0600000000000003e-06,1.5182043313980103,0.0
307.0,307.0,0.0,0.26035210490226746,3.0700000000000003e-06,1.4668570756912231,0.0
308.0,308.0,0.0,0.25857794284820557,3.08e-06,1.3900080919265747,0.0
309.0,309.0,0.0,0.2572266161441803,3.09e-06,1.469992995262146,0.0
310.0,310.0,0.0,0.24038179218769073,3.1e-06,1.4090567827224731,0.0
311.0,311.0,0.0,0.24522477388381958,3.1100000000000003e-06,1.4025107622146606,0.0
312.0,312.0,0.0,0.2545626759529114,3.12e-06,1.4058538675308228,0.0
313.0,313.0,0.0,0.2660938501358032,3.13e-06,1.3846073150634766,0.0
314.0,314.0,0.0,0.27097809314727783,3.1400000000000004e-06,1.2215421199798584,0.0
315.0,315.0,0.0,0.26447632908821106,3.15e-06,1.2350857257843018,0.0
316.0,316.0,0.0,0.2297821044921875,3.1600000000000002e-06,1.3646477460861206,0.0
317.0,317.0,0.0,0.2202945351600647,3.1699999999999997e-06,1.215152382850647,0.0
318.0,318.0,0.0,0.22844690084457397,3.18e-06,1.2619915008544922,0.0
319.0,319.0,0.0,0.23156286776065826,3.1900000000000004e-06,1.1826428174972534,0.0
320.0,320.0,0.0,0.2384747713804245,3.2e-06,1.1811940670013428,0.0
321.0,321.0,0.0,0.24355804920196533,3.21e-06,1.1850147247314453,0.0
322.0,322.0,0.0,0.23643416166305542,3.22e-06,1.1436796188354492,0.0
323.0,323.0,0.0,0.2446906566619873,3.2300000000000004e-06,1.1816517114639282,0.0
324.0,324.0,0.0,0.22084683179855347,3.24e-06,1.1781607866287231,0.0
325.0,325.0,0.0,0.22367049753665924,3.2500000000000002e-06,1.1114054918289185,0.0
326.0,326.0,0.0,0.22751808166503906,3.2600000000000006e-06,1.0306832790374756,0.0
327.0,327.0,0.0,0.2069951444864273,3.27e-06,1.184108853340149,0.0
328.0,328.0,0.0,0.21629416942596436,3.2800000000000004e-06,0.9984552264213562,0.0
329.0,329.0,0.0,0.21507559716701508,3.29e-06,0.9547885656356812,0.0
330.0,330.0,0.0,0.22892159223556519,3.3e-06,1.0764597654342651,0.0
331.0,331.0,0.0,0.22573909163475037,3.3100000000000005e-06,0.9447857141494751,0.0
332.0,332.0,0.0,0.19752681255340576,3.32e-06,0.8970291018486023,0.0
333.0,333.0,0.0,0.19269084930419922,3.3300000000000003e-06,0.9972564578056335,0.0
